instance_id|date|hour|is_holiday|is_workingday|weather_condition|normalized_temp_actual|normalized_temp_feels_like|normalized_humidity|normalized_wind_speed|casual_users_cnt|registered_users_cnt
10647|2012-03-24|17|No|No|light snow/rain|0.5|0.4848|0.88|0.2239|47|68
15078|2012-09-25|10|No|Yes|clear|0.56|0.5303|0.52|0.2985|45|125
1689|2011-03-15|23|No|Yes|misty|0.32|0.3182|0.87|0.1642|1|17
14582|2012-09-04|18|No|Yes|clear|0.76|0.7424|0.75|0.2239|94|745
13458|2012-07-19|22|No|Yes|light snow/rain|0.66|0.5909|0.89|0.2537|6|62
15857|2012-10-27|21|No|No|misty|0.52|0.5|0.72|0.2239|49|160
5736|2011-09-01|10|No|Yes|clear|0.68|0.6364|0.61|0.1343|46|92
13835|2012-08-04|15|No|No|clear|0.88|0.8182|0.42|0.4179|205|284
8889|2012-01-11|5|No|Yes|clear|0.2|0.2121|0.8|0.1343|0|22
5275|2011-08-12|16|No|Yes|clear|0.82|0.7121|0.28|0.0|68|266
5588|2011-08-25|17|No|Yes|clear|0.72|0.7121|0.84|0.0|28|284
12368|2012-06-04|12|No|Yes|clear|0.64|0.6212|0.41|0.4478|62|220
4707|2011-07-20|0|No|Yes|clear|0.7|0.6667|0.84|0.1045|11|29
12484|2012-06-09|8|No|No|clear|0.62|0.6061|0.61|0.1045|42|202
7048|2011-10-26|6|No|Yes|clear|0.42|0.4242|0.71|0.2239|0|92
16421|2012-11-21|22|No|Yes|clear|0.34|0.3636|0.49|0.0|6|82
13881|2012-08-06|13|No|Yes|clear|0.8|0.7424|0.49|0.2239|85|204
15723|2012-10-22|7|No|Yes|clear|0.38|0.3939|0.66|0.0896|15|437
2026|2011-03-30|6|No|Yes|misty|0.3|0.303|0.49|0.1343|4|44
16069|2012-11-07|5|No|Yes|misty|0.28|0.2576|0.52|0.3284|0|27
14844|2012-09-15|16|No|No|misty|0.66|0.6212|0.36|0.2239|350|433
6387|2011-09-28|16|No|Yes|clear|0.7|0.6515|0.7|0.194|39|241
10942|2012-04-06|1|No|Yes|clear|0.36|0.3485|0.62|0.1343|10|28
3223|2011-05-19|4|No|Yes|clear|0.48|0.4697|0.94|0.0|2|3
2096|2011-04-02|4|No|No|clear|0.24|0.2424|0.7|0.1642|0|5
14527|2012-09-02|11|No|No|misty|0.74|0.697|0.7|0.0|226|263
6351|2011-09-27|4|No|Yes|light snow/rain|0.62|0.5455|0.94|0.0896|5|3
9231|2012-01-25|12|No|Yes|clear|0.32|0.3333|0.53|0.1343|46|147
14356|2012-08-26|8|No|No|clear|0.68|0.6364|0.79|0.2836|21|112
7517|2011-11-14|19|No|Yes|clear|0.6|0.6212|0.53|0.2985|28|274
11826|2012-05-12|22|No|No|clear|0.56|0.5303|0.68|0.1343|62|212
2426|2011-04-15|23|Yes|No|misty|0.36|0.3485|0.81|0.194|8|56
10937|2012-04-05|20|No|Yes|clear|0.44|0.4394|0.41|0.194|33|279
8609|2011-12-30|11|No|Yes|clear|0.32|0.3182|0.66|0.194|45|126
7036|2011-10-25|18|No|Yes|clear|0.52|0.5|0.42|0.1045|65|453
4931|2011-07-29|8|No|Yes|misty|0.76|0.7727|0.77|0.0|30|354
12883|2012-06-25|23|No|Yes|clear|0.64|0.6212|0.33|0.3284|15|88
5569|2011-08-24|22|No|Yes|clear|0.7|0.6515|0.65|0.3582|41|140
4914|2011-07-28|15|No|Yes|clear|0.86|0.8182|0.5|0.194|22|124
9162|2012-01-22|15|No|No|misty|0.16|0.1515|0.8|0.194|27|149
4904|2011-07-28|5|No|Yes|clear|0.7|0.6515|0.65|0.1045|1|26
1945|2011-03-26|19|No|No|misty|0.28|0.2727|0.45|0.2537|45|93
5199|2011-08-09|12|No|Yes|clear|0.82|0.7879|0.56|0.194|60|125
2146|2011-04-04|6|No|Yes|clear|0.42|0.4242|0.58|0.2836|3|43
8202|2011-12-13|9|No|Yes|clear|0.26|0.2576|0.6|0.1642|10|223
7734|2011-11-23|20|No|Yes|clear|0.36|0.3333|0.62|0.3881|1|67
2320|2011-04-11|13|No|Yes|misty|0.64|0.6061|0.69|0.4179|62|77
7429|2011-11-11|3|Yes|No|clear|0.3|0.2879|0.61|0.194|0|6
7291|2011-11-05|9|No|No|clear|0.3|0.2727|0.56|0.2985|30|111
12632|2012-06-15|12|No|Yes|clear|0.7|0.6364|0.45|0.1642|111|292
10130|2012-03-03|3|No|No|misty|0.36|0.3485|0.93|0.1642|1|20
3636|2011-06-05|9|No|No|misty|0.6|0.5758|0.78|0.194|53|111
10342|2012-03-12|0|No|Yes|clear|0.38|0.3939|0.54|0.194|4|20
8374|2011-12-20|13|No|Yes|misty|0.44|0.4394|0.54|0.1343|18|163
13563|2012-07-24|7|No|Yes|clear|0.7|0.6667|0.74|0.1642|24|492
12421|2012-06-06|17|No|Yes|clear|0.62|0.6212|0.43|0.1343|72|652
1021|2011-02-15|5|No|Yes|clear|0.22|0.1818|0.32|0.4627|0|4
14854|2012-09-16|2|No|No|clear|0.52|0.5|0.63|0.0|27|62
11779|2012-05-10|23|No|Yes|clear|0.48|0.4697|0.48|0.1045|23|112
1412|2011-03-04|2|No|Yes|misty|0.18|0.1818|0.64|0.194|0|2
9569|2012-02-08|15|No|Yes|light snow/rain|0.3|0.3182|0.61|0.1045|5|49
5639|2011-08-28|9|No|No|clear|0.66|0.6212|0.74|0.4179|7|46
3746|2011-06-09|23|No|Yes|misty|0.74|0.697|0.57|0.1642|15|82
1731|2011-03-17|18|No|Yes|misty|0.46|0.4545|0.59|0.1642|50|260
16587|2012-11-28|20|No|Yes|clear|0.32|0.3333|0.36|0.1343|5|258
3949|2011-06-18|10|No|No|clear|0.72|0.6818|0.62|0.194|68|176
3547|2011-06-01|16|No|Yes|clear|0.86|0.803|0.47|0.2985|39|227
10633|2012-03-24|3|No|No|clear|0.54|0.5152|0.77|0.1045|10|22
6952|2011-10-22|6|No|No|clear|0.36|0.3788|0.71|0.0|1|17
5527|2011-08-23|4|No|Yes|clear|0.54|0.5152|0.56|0.1642|0|5
14421|2012-08-29|1|No|Yes|clear|0.64|0.6061|0.69|0.1343|2|12
658|2011-01-30|17|No|No|clear|0.3|0.2879|0.56|0.194|6|71
12647|2012-06-16|3|No|No|clear|0.56|0.5303|0.6|0.0896|8|19
6238|2011-09-22|11|No|Yes|misty|0.64|0.5758|0.89|0.194|23|142
2352|2011-04-12|21|No|Yes|misty|0.42|0.4242|0.82|0.194|10|74
2175|2011-04-05|11|No|Yes|light snow/rain|0.32|0.2879|0.81|0.4478|1|18
12069|2012-05-23|1|No|Yes|clear|0.6|0.5606|0.83|0.1642|23|9
15516|2012-10-13|16|No|No|clear|0.5|0.4848|0.31|0.194|294|343
1581|2011-03-11|8|No|Yes|clear|0.28|0.2727|0.7|0.2537|15|244
15025|2012-09-23|5|No|No|clear|0.46|0.4545|0.59|0.2537|1|5
17161|2012-12-22|19|No|No|clear|0.24|0.2121|0.48|0.3582|9|51
4258|2011-07-01|7|No|Yes|clear|0.66|0.6212|0.54|0.1045|25|218
14904|2012-09-18|4|No|Yes|misty|0.62|0.5455|0.94|0.3582|2|5
8583|2011-12-29|9|No|Yes|misty|0.2|0.2121|0.64|0.1343|15|155
15574|2012-10-16|2|No|Yes|clear|0.44|0.4394|0.67|0.1343|2|1
1057|2011-02-16|18|No|Yes|clear|0.4|0.4091|0.4|0.2239|20|202
15110|2012-09-26|18|No|Yes|clear|0.74|0.6667|0.48|0.2239|69|815
14408|2012-08-28|12|No|Yes|clear|0.8|0.7424|0.49|0.2836|56|241
13618|2012-07-26|14|No|Yes|clear|0.9|0.8788|0.47|0.2537|62|151
12684|2012-06-17|16|No|No|clear|0.66|0.6212|0.54|0.2985|240|340
451|2011-01-20|19|No|Yes|clear|0.26|0.2273|0.56|0.3284|6|146
17278|2012-12-27|18|No|Yes|misty|0.24|0.2273|0.6|0.2537|9|188
8407|2011-12-21|22|No|Yes|clear|0.5|0.4848|0.88|0.2537|3|102
4442|2011-07-08|23|No|Yes|misty|0.66|0.6061|0.78|0.0896|40|111
12815|2012-06-23|3|No|No|misty|0.64|0.5758|0.83|0.0896|10|32
11831|2012-05-13|3|No|No|misty|0.54|0.5152|0.64|0.1343|2|26
2086|2011-04-01|18|No|Yes|clear|0.34|0.303|0.46|0.3284|36|205
12916|2012-06-27|8|No|Yes|clear|0.62|0.6212|0.43|0.3284|49|638
4167|2011-06-27|12|No|Yes|misty|0.72|0.6667|0.54|0.0|40|130
3992|2011-06-20|5|No|Yes|light snow/rain|0.62|0.5758|0.83|0.1343|0|3
8919|2012-01-12|11|No|Yes|misty|0.34|0.3485|0.81|0.1045|18|101
5858|2011-09-06|13|No|Yes|light snow/rain|0.54|0.5152|0.88|0.2985|5|24
15736|2012-10-22|20|No|Yes|clear|0.5|0.4848|0.59|0.1045|21|382
10780|2012-03-30|6|No|Yes|clear|0.32|0.3333|0.57|0.1343|5|81
6393|2011-09-28|22|No|Yes|clear|0.6|0.5455|0.88|0.0896|19|68
1348|2011-03-01|10|No|Yes|clear|0.24|0.2121|0.52|0.2836|13|55
12605|2012-06-14|9|No|Yes|clear|0.62|0.6061|0.61|0.2239|45|312
11115|2012-04-13|7|No|Yes|clear|0.34|0.3182|0.61|0.2239|13|283
328|2011-01-15|3|No|No|misty|0.16|0.2273|0.59|0.0|1|7
15903|2012-10-31|7|No|Yes|misty|0.3|0.303|0.87|0.1343|3|334
12646|2012-06-16|2|No|No|clear|0.58|0.5455|0.53|0.0|12|55
11848|2012-05-13|20|No|No|misty|0.66|0.6212|0.5|0.2836|67|163
2381|2011-04-14|2|No|Yes|clear|0.36|0.3485|0.76|0.1343|0|3
10307|2012-03-10|12|No|No|clear|0.3|0.2727|0.33|0.3284|88|241
9067|2012-01-18|16|No|Yes|clear|0.28|0.2273|0.3|0.5224|13|163
17174|2012-12-23|8|No|No|clear|0.14|0.1667|0.69|0.1045|5|43
12767|2012-06-21|3|No|Yes|clear|0.72|0.697|0.74|0.0|3|8
3315|2011-05-23|0|No|Yes|misty|0.56|0.5303|0.88|0.1343|23|18
5761|2011-09-02|11|No|Yes|misty|0.66|0.6212|0.74|0.1045|51|141
1635|2011-03-13|15|No|No|clear|0.48|0.4697|0.39|0.3284|149|155
425|2011-01-19|17|No|Yes|clear|0.36|0.3333|0.57|0.3284|7|190
8974|2012-01-14|18|No|No|clear|0.22|0.2273|0.41|0.194|21|122
3480|2011-05-29|21|No|No|clear|0.68|0.6364|0.83|0.1642|107|122
734|2011-02-02|22|No|Yes|clear|0.22|0.2121|0.44|0.2537|5|35
2215|2011-04-07|3|No|Yes|clear|0.36|0.3485|0.66|0.194|0|3
5844|2011-09-05|22|Yes|No|misty|0.6|0.5455|0.88|0.5821|15|49
12751|2012-06-20|11|No|Yes|clear|0.84|0.7879|0.49|0.194|54|134
12383|2012-06-05|3|No|Yes|light snow/rain|0.5|0.4848|0.82|0.194|0|5
10222|2012-03-06|23|No|Yes|clear|0.28|0.2727|0.61|0.2239|3|51
4418|2011-07-07|23|No|Yes|clear|0.72|0.6818|0.66|0.0|31|98
14023|2012-08-12|11|No|No|clear|0.74|0.6667|0.42|0.1642|167|282
314|2011-01-14|13|No|Yes|clear|0.22|0.197|0.37|0.3881|4|73
11576|2012-05-02|12|No|Yes|misty|0.58|0.5455|0.83|0.2239|35|210
17137|2012-12-21|19|No|Yes|clear|0.28|0.2576|0.45|0.2985|5|148
1784|2011-03-20|0|No|No|clear|0.34|0.303|0.49|0.4179|7|33
12639|2012-06-15|19|No|Yes|clear|0.7|0.6364|0.42|0.1642|98|369
10232|2012-03-07|9|No|Yes|clear|0.3|0.2727|0.61|0.3284|12|252
9705|2012-02-14|7|No|Yes|misty|0.24|0.2576|0.6|0.0896|4|276
7794|2011-11-26|8|No|No|clear|0.32|0.3333|0.76|0.0896|10|50
8397|2011-12-21|12|No|Yes|light snow/rain|0.46|0.4545|0.88|0.3881|3|58
9431|2012-02-02|20|No|Yes|clear|0.36|0.3182|0.46|0.5224|9|204
3080|2011-05-13|5|No|Yes|misty|0.5|0.4848|0.88|0.194|1|24
13556|2012-07-24|0|No|Yes|clear|0.7|0.6667|0.74|0.1343|12|52
218|2011-01-10|8|No|Yes|misty|0.12|0.1212|0.5|0.2836|4|184
6000|2011-09-12|13|No|Yes|clear|0.72|0.6667|0.54|0.1045|43|120
10498|2012-03-18|12|No|No|misty|0.44|0.4394|0.88|0.1343|222|281
12565|2012-06-12|17|No|Yes|misty|0.66|0.5909|0.89|0.2836|56|625
14859|2012-09-16|7|No|No|clear|0.5|0.4848|0.77|0.1045|28|43
16528|2012-11-26|9|No|Yes|clear|0.28|0.303|0.56|0.0896|10|276
7475|2011-11-13|1|No|No|misty|0.36|0.3485|0.66|0.194|13|58
14184|2012-08-19|4|No|No|misty|0.62|0.6061|0.65|0.1642|4|22
16734|2012-12-05|0|No|Yes|clear|0.5|0.4848|0.59|0.2836|6|31
12661|2012-06-16|17|No|No|misty|0.72|0.6515|0.37|0.2537|244|349
12748|2012-06-20|8|No|Yes|misty|0.7|0.6667|0.79|0.1045|43|600
1708|2011-03-16|19|No|Yes|misty|0.44|0.4394|0.51|0.3284|18|150
15151|2012-09-28|11|No|Yes|misty|0.66|0.6212|0.69|0.0|109|252
15699|2012-10-21|7|No|No|clear|0.4|0.4091|0.62|0.0|13|43
12796|2012-06-22|8|No|Yes|clear|0.76|0.697|0.55|0.1343|49|564
4519|2011-07-12|4|No|Yes|clear|0.7|0.6667|0.79|0.1642|0|6
4715|2011-07-20|8|No|Yes|clear|0.74|0.7121|0.74|0.0|34|404
2502|2011-04-19|3|No|Yes|clear|0.48|0.4697|0.63|0.2239|0|3
15984|2012-11-03|16|No|No|misty|0.36|0.3333|0.46|0.3284|108|292
6757|2011-10-14|2|No|Yes|clear|0.56|0.5303|0.94|0.1642|0|6
15227|2012-10-01|15|No|Yes|misty|0.62|0.6212|0.43|0.1343|95|234
6089|2011-09-16|6|No|Yes|clear|0.38|0.3939|0.71|0.2239|6|87
2678|2011-04-26|11|No|Yes|clear|0.68|0.6364|0.65|0.3881|40|132
2022|2011-03-30|2|No|Yes|misty|0.32|0.3485|0.57|0.0|0|4
3462|2011-05-29|3|No|No|clear|0.62|0.5606|0.88|0.1045|2|24
6492|2011-10-03|1|No|Yes|clear|0.36|0.3636|0.81|0.0896|1|5
8154|2011-12-11|9|No|No|clear|0.2|0.2576|0.59|0.0|19|88
5567|2011-08-24|20|No|Yes|clear|0.72|0.6667|0.58|0.2985|45|289
9397|2012-02-01|10|No|Yes|clear|0.4|0.4091|0.62|0.1343|9|124
2088|2011-04-01|20|No|Yes|clear|0.32|0.3182|0.53|0.194|2|75
6051|2011-09-14|16|No|Yes|clear|0.76|0.697|0.52|0.2836|36|241
10770|2012-03-29|20|No|Yes|clear|0.46|0.4545|0.38|0.2985|34|301
15825|2012-10-26|13|No|Yes|misty|0.58|0.5455|0.68|0.1343|77|260
14282|2012-08-23|6|No|Yes|misty|0.6|0.5455|0.88|0.0896|14|178
9091|2012-01-19|16|No|Yes|clear|0.26|0.2273|0.41|0.3284|8|185
622|2011-01-29|3|No|No|clear|0.2|0.2121|0.64|0.1343|3|5
8166|2011-12-11|21|No|No|clear|0.22|0.2727|0.55|0.0|10|53
2040|2011-03-30|20|No|Yes|light snow/rain|0.24|0.2121|0.93|0.2985|4|40
17042|2012-12-17|20|No|Yes|misty|0.42|0.4242|0.94|0.2537|8|192
14142|2012-08-17|10|No|Yes|clear|0.74|0.2424|0.55|0.1642|82|149
11918|2012-05-16|18|No|Yes|clear|0.72|0.6667|0.51|0.2239|97|749
14514|2012-09-01|22|No|No|misty|0.66|0.5909|0.89|0.0|21|57
4635|2011-07-17|0|No|No|clear|0.66|0.6212|0.65|0.2239|34|91
10960|2012-04-06|19|No|Yes|clear|0.48|0.4697|0.23|0.2985|115|297
7047|2011-10-26|5|No|Yes|clear|0.42|0.4242|0.71|0.2239|0|21
13733|2012-07-31|9|No|Yes|clear|0.72|0.6818|0.7|0.1045|31|302
4376|2011-07-06|5|No|Yes|clear|0.68|0.6364|0.83|0.0896|5|30
15388|2012-10-08|8|Yes|No|misty|0.36|0.3485|0.71|0.2239|23|374
3707|2011-06-08|8|No|Yes|clear|0.76|0.7121|0.58|0.1642|46|435
1571|2011-03-10|21|No|Yes|light snow/rain|0.36|0.3485|0.0|0.2239|1|27
11508|2012-04-29|16|No|No|clear|0.6|0.6061|0.28|0.194|240|347
17117|2012-12-20|23|No|Yes|light snow/rain|0.4|0.4091|0.82|0.2985|0|13
13582|2012-07-25|2|No|Yes|clear|0.68|0.6364|0.61|0.2239|1|11
5051|2011-08-03|8|No|Yes|misty|0.74|0.6667|0.51|0.1642|29|408
9030|2012-01-17|2|No|Yes|light snow/rain|0.28|0.2727|0.75|0.2537|0|12
3974|2011-06-19|11|No|No|misty|0.72|0.6667|0.58|0.0896|141|236
2575|2011-04-22|4|No|Yes|clear|0.34|0.3182|0.53|0.2836|1|2
1316|2011-02-28|0|No|Yes|misty|0.36|0.3636|0.66|0.1045|5|25
6460|2011-10-01|17|No|No|light snow/rain|0.4|0.4091|0.76|0.194|58|170
4476|2011-07-10|9|No|No|clear|0.74|0.697|0.66|0.0896|62|107
13038|2012-07-02|10|No|Yes|clear|0.8|0.7273|0.43|0.2537|70|104
12072|2012-05-23|4|No|Yes|light snow/rain|0.58|0.5455|0.83|0.194|0|3
1148|2011-02-20|14|No|No|clear|0.36|0.3485|0.27|0.1642|108|104
9813|2012-02-18|19|No|No|clear|0.44|0.4394|0.44|0.1642|38|150
8959|2012-01-14|3|No|No|clear|0.14|0.1667|0.54|0.1045|6|14
12912|2012-06-27|4|No|Yes|clear|0.6|0.6212|0.4|0.2537|0|11
15272|2012-10-03|12|No|Yes|misty|0.7|0.6515|0.7|0.1045|69|289
4857|2011-07-26|6|No|Yes|clear|0.68|0.6364|0.83|0.2239|2|108
8285|2011-12-16|20|No|Yes|misty|0.32|0.3182|0.45|0.194|6|146
15128|2012-09-27|12|No|Yes|misty|0.74|0.6667|0.48|0.1343|63|272
13022|2012-07-01|18|No|No|clear|0.88|0.7727|0.32|0.3582|95|275
1088|2011-02-18|1|No|Yes|clear|0.44|0.4394|0.72|0.2239|1|7
10482|2012-03-17|20|No|No|clear|0.56|0.5303|0.64|0.194|89|182
16831|2012-12-09|1|No|No|misty|0.4|0.4091|0.87|0.1045|17|85
9483|2012-02-05|0|No|No|misty|0.24|0.2424|0.87|0.1343|3|58
14403|2012-08-28|7|No|Yes|misty|0.66|0.6061|0.83|0.1045|14|255
2920|2011-05-06|13|No|Yes|clear|0.58|0.5455|0.4|0.3284|71|182
14327|2012-08-25|3|No|No|clear|0.66|0.6212|0.69|0.0896|7|31
14355|2012-08-26|7|No|No|clear|0.64|0.5758|0.89|0.194|11|23
8191|2011-12-12|22|No|Yes|clear|0.26|0.303|0.7|0.0|0|71
8909|2012-01-12|1|No|Yes|light snow/rain|0.36|0.3485|0.93|0.194|0|3
10692|2012-03-26|14|No|Yes|clear|0.48|0.4697|0.33|0.4478|58|159
4555|2011-07-13|16|No|Yes|misty|0.66|0.5909|0.89|0.0|23|118
10114|2012-03-02|11|No|Yes|clear|0.38|0.3939|0.46|0.194|40|154
11910|2012-05-16|10|No|Yes|clear|0.66|0.6212|0.61|0.0|43|149
6880|2011-10-19|6|No|Yes|light snow/rain|0.52|0.5|0.83|0.2537|3|28
4930|2011-07-29|7|No|Yes|misty|0.74|0.7121|0.79|0.0896|26|228
7661|2011-11-20|19|No|No|misty|0.5|0.4848|0.72|0.1045|17|140
8757|2012-01-05|16|No|Yes|clear|0.36|0.3333|0.34|0.2836|19|178
903|2011-02-10|2|No|Yes|light snow/rain|0.14|0.1515|0.8|0.1343|0|3
1356|2011-03-01|18|No|Yes|clear|0.32|0.3182|0.39|0.194|10|214
14612|2012-09-06|0|No|Yes|misty|0.7|0.6667|0.84|0.0896|30|35
17251|2012-12-26|15|No|Yes|light snow/rain|0.26|0.2273|0.87|0.3582|0|13
5768|2011-09-02|18|No|Yes|misty|0.68|0.6364|0.65|0.194|50|305
4098|2011-06-24|15|No|Yes|clear|0.82|0.7273|0.34|0.3881|69|147
14632|2012-09-06|20|No|Yes|clear|0.66|0.6061|0.78|0.2239|50|356
15542|2012-10-14|18|No|No|clear|0.58|0.5455|0.6|0.2537|134|319
15543|2012-10-14|19|No|No|clear|0.56|0.5303|0.64|0.2239|68|268
8325|2011-12-18|12|No|No|clear|0.26|0.2576|0.6|0.2239|26|202
5744|2011-09-01|18|No|Yes|clear|0.72|0.6667|0.54|0.2239|69|462
4979|2011-07-31|8|No|No|clear|0.76|0.697|0.55|0.2239|54|88
4329|2011-07-04|6|Yes|No|clear|0.64|0.5758|0.89|0.1642|5|11
14837|2012-09-15|9|No|No|clear|0.6|0.6212|0.43|0.4179|79|263
12369|2012-06-04|13|No|Yes|clear|0.64|0.6212|0.41|0.3582|85|189
14713|2012-09-10|5|No|Yes|clear|0.5|0.4848|0.72|0.2537|4|36
7370|2011-11-08|16|No|Yes|clear|0.56|0.5303|0.46|0.1343|39|250
11312|2012-04-21|12|No|No|clear|0.64|0.6212|0.57|0.2239|262|378
16970|2012-12-14|20|No|Yes|clear|0.32|0.3333|0.61|0.1343|12|209
17030|2012-12-17|8|No|Yes|misty|0.38|0.3939|0.87|0.1045|10|582
5465|2011-08-20|14|No|No|clear|0.8|0.7424|0.49|0.194|147|228
6491|2011-10-03|0|No|Yes|clear|0.34|0.3485|0.87|0.1045|3|13
6680|2011-10-10|21|Yes|No|clear|0.56|0.5303|0.88|0.0896|27|148
857|2011-02-08|3|No|Yes|light snow/rain|0.28|0.2727|0.93|0.1642|0|1
3996|2011-06-20|9|No|Yes|misty|0.6|0.5758|0.78|0.2537|19|200
9682|2012-02-13|8|No|Yes|clear|0.1|0.1212|0.54|0.1343|4|413
12784|2012-06-21|20|No|Yes|clear|0.86|0.7879|0.44|0.194|79|357
7884|2011-11-30|3|No|Yes|clear|0.32|0.3182|0.7|0.1642|0|1
5002|2011-08-01|7|No|Yes|clear|0.74|0.6818|0.62|0.0|24|258
9259|2012-01-26|16|No|Yes|misty|0.4|0.4091|0.71|0.0896|15|209
4468|2011-07-10|1|No|No|clear|0.7|0.6515|0.61|0.1343|19|94
9622|2012-02-10|20|No|Yes|misty|0.32|0.3485|0.57|0.0|7|144
10063|2012-02-29|8|No|Yes|misty|0.28|0.2879|0.75|0.1045|2|114
10227|2012-03-07|4|No|Yes|clear|0.28|0.2576|0.61|0.3284|0|3
11406|2012-04-25|10|No|Yes|clear|0.52|0.5|0.34|0.0|44|138
13238|2012-07-10|18|No|Yes|light snow/rain|0.7|0.6667|0.74|0.2239|70|749
2421|2011-04-15|18|Yes|No|misty|0.46|0.4545|0.67|0.3881|47|216
6694|2011-10-11|11|No|Yes|misty|0.6|0.5909|0.73|0.1642|31|92
10506|2012-03-18|20|No|No|clear|0.52|0.5|0.77|0.1343|59|139
1558|2011-03-10|8|No|Yes|light snow/rain|0.38|0.3939|0.0|0.2836|1|43
51|2011-01-03|5|No|Yes|clear|0.16|0.1364|0.47|0.2836|0|3
5466|2011-08-20|15|No|No|clear|0.8|0.7273|0.43|0.194|175|215
7325|2011-11-06|19|No|No|clear|0.38|0.3939|0.76|0.194|21|130
11335|2012-04-22|11|No|No|light snow/rain|0.38|0.3939|0.87|0.2985|7|70
2203|2011-04-06|15|No|Yes|clear|0.52|0.5|0.32|0.3284|34|83
13841|2012-08-04|21|No|No|clear|0.8|0.7727|0.59|0.2537|96|193
1351|2011-03-01|13|No|Yes|clear|0.32|0.3485|0.39|0.0|13|65
3669|2011-06-06|18|No|Yes|clear|0.76|0.6667|0.31|0.1343|56|500
17234|2012-12-25|22|Yes|No|misty|0.3|0.303|0.7|0.1642|3|16
14303|2012-08-24|3|No|Yes|clear|0.64|0.6061|0.73|0.0|2|6
4157|2011-06-27|2|No|Yes|light snow/rain|0.62|0.5909|0.78|0.1343|3|3
138|2011-01-06|23|No|Yes|misty|0.2|0.197|0.59|0.194|4|19
9648|2012-02-11|22|No|No|misty|0.14|0.1061|0.39|0.3881|0|46
8162|2011-12-11|17|No|No|clear|0.28|0.3182|0.3|0.0|13|150
7110|2011-10-28|20|No|Yes|light snow/rain|0.34|0.3182|0.61|0.2239|12|131
16644|2012-12-01|6|No|No|clear|0.24|0.2424|0.87|0.1343|7|20
8526|2011-12-26|23|Yes|No|clear|0.26|0.2727|0.7|0.1045|4|25
8122|2011-12-10|1|No|No|misty|0.26|0.2576|0.7|0.1642|11|55
2642|2011-04-24|23|No|No|light snow/rain|0.54|0.5152|1.0|0.0896|5|37
13183|2012-07-08|11|No|No|clear|0.92|0.8939|0.42|0.2985|120|269
16740|2012-12-05|6|No|Yes|light snow/rain|0.48|0.4697|0.55|0.3881|5|119
11390|2012-04-24|18|No|Yes|clear|0.5|0.4848|0.18|0.0|52|580
6701|2011-10-11|18|No|Yes|misty|0.6|0.5758|0.78|0.2239|46|493
6293|2011-09-24|18|No|No|clear|0.64|0.5909|0.78|0.1045|157|243
3699|2011-06-08|0|No|Yes|clear|0.66|0.5909|0.89|0.1343|12|29
4490|2011-07-10|23|No|No|clear|0.72|0.6818|0.66|0.2537|19|53
16778|2012-12-06|20|No|Yes|misty|0.24|0.2576|0.6|0.1045|5|222
5925|2011-09-09|9|No|Yes|light snow/rain|0.62|0.5455|0.94|0.1642|5|131
10951|2012-04-06|10|No|Yes|clear|0.36|0.3333|0.4|0.3284|81|157
13890|2012-08-06|22|No|Yes|clear|0.74|0.697|0.7|0.0896|50|157
432|2011-01-20|0|No|Yes|clear|0.26|0.2273|0.56|0.3881|5|8
486|2011-01-22|7|No|No|clear|0.02|0.0152|0.44|0.2836|0|8
17354|2012-12-30|22|No|No|clear|0.2|0.197|0.55|0.194|6|30
2928|2011-05-06|21|No|Yes|clear|0.48|0.4697|0.67|0.1343|22|130
10072|2012-02-29|17|No|Yes|misty|0.4|0.4091|0.87|0.1642|7|246
9335|2012-01-29|20|No|No|clear|0.3|0.2879|0.39|0.2239|13|98
15028|2012-09-23|8|No|No|clear|0.48|0.4697|0.55|0.3582|38|137
4549|2011-07-13|10|No|Yes|clear|0.82|0.7576|0.46|0.194|33|80
3904|2011-06-16|13|No|Yes|misty|0.72|0.6667|0.54|0.2537|37|114
11430|2012-04-26|10|No|Yes|misty|0.46|0.4545|0.94|0.1642|14|125
12444|2012-06-07|16|No|Yes|clear|0.72|0.6515|0.34|0.2239|77|389
9238|2012-01-25|19|No|Yes|misty|0.34|0.3636|0.53|0.0|5|311
13570|2012-07-24|14|No|Yes|misty|0.84|0.803|0.53|0.2239|48|196
5228|2011-08-10|17|No|Yes|clear|0.84|0.7121|0.26|0.2985|71|513
6979|2011-10-23|9|No|No|clear|0.4|0.4091|0.76|0.0|48|95
9373|2012-01-31|10|No|Yes|misty|0.32|0.3182|0.57|0.194|34|110
8542|2011-12-27|15|No|Yes|light snow/rain|0.42|0.4242|0.82|0.3881|2|17
8731|2012-01-04|14|No|Yes|misty|0.14|0.1212|0.46|0.2537|6|69
16361|2012-11-19|10|No|Yes|misty|0.36|0.3333|0.66|0.2537|33|106
9443|2012-02-03|8|No|Yes|clear|0.24|0.2273|0.65|0.2239|12|429
6139|2011-09-18|8|No|No|clear|0.46|0.4545|0.72|0.2537|16|53
12075|2012-05-23|7|No|Yes|clear|0.58|0.5455|0.83|0.0|16|452
2267|2011-04-09|7|No|No|misty|0.3|0.303|0.93|0.1642|8|13
10258|2012-03-08|11|No|Yes|misty|0.54|0.5152|0.6|0.4627|48|156
11489|2012-04-28|21|No|No|light snow/rain|0.36|0.3485|0.71|0.194|12|72
